1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1294,0,3,No,1200,Glq,78,496,None,1991,1294,Gd,7153.0,69.0,88.0,51,5,6,1278,1991,1991,179200
1902,0,3,Av,1406,Glq,496,567,Fin,1959,1902,Ex,17500.0,100.0,0.0,207,8,7,1902,1959,2002,335000
1274,0,3,No,925,Glq,349,508,None,2005,1274,Gd,8814.0,68.0,80.0,98,5,7,1274,2005,2007,203000
1453,1357,4,No,482,Glq,971,750,Rfn,1990,2810,Gd,9572.0,69.0,336.0,0,5,8,1453,1990,1990,302000
1422,1177,4,No,0,Unf,1393,779,Fin,1999,2599,Gd,14774.0,108.0,165.0,30,5,9,1393,1999,1999,333168
948,0,3,No,732,Rec,216,280,None,1956,948,TA,8190.0,60.0,0.0,36,6,4,948,1954,1954,119000
1092,1020,4,Mn,500,Alq,176,576,Unf,1969,2112,TA,11075.0,85.0,0.0,0,5,6,952,1969,1969,206900
1630,0,3,Gd,0,Unf,1622,860,Rfn,2008,1630,Ex,10226.0,61.0,270.0,42,5,8,1622,2008,2008,295493
1352,0,2,No,0,Unf,1352,466,None,2006,1352,Gd,4230.0,47.0,0.0,241,5,7,1352,2006,2007,208900
1787,0,3,Gd,0,None,1753,748,Rfn,2001,1787,Gd,14781.0,69.0,178.0,150,5,8,1753,2001,2002,275000
948,0,3,No,492,Alq,372,248,Unf,1954,948,TA,10215.0,75.0,132.0,0,5,4,864,1954,1954,111000
1478,0,3,No,189,Alq,628,442,Rfn,1957,1478,TA,8400.0,70.0,0.0,0,3,6,1478,1957,1957,156500
720,0,2,None,0,None,0,287,Unf,1955,720,TA,6627.0,69.0,0.0,0,6,3,0,1949,1950,72500
1061,862,3,No,674,Glq,76,564,Rfn,1992,1923,Gd,10186.0,107.0,0.0,39,5,7,750,1992,1992,190000
708,0,2,No,280,Lwq,140,0,None,0,708,Fa,5330.0,50.0,0.0,0,7,4,420,1940,1950,82500
1795,0,2,Av,0,Unf,1795,895,Rfn,2007,1795,Gd,9986.0,75.0,428.0,49,5,8,1795,2006,2007,147000
796,0,2,No,0,Unf,796,0,None,0,796,TA,3636.0,40.0,0.0,0,4,4,796,1922,1950,55000
774,0,3,No,544,Rec,0,0,None,0,774,Gd,4270.0,70.0,0.0,0,6,3,544,1931,2006,79000
816,0,3,No,641,Alq,175,264,Unf,1982,816,Gd,6600.0,60.0,0.0,0,9,5,816,1982,2008,130500
1584,1208,0,No,493,Lwq,1017,520,Unf,1920,2792,TA,10440.0,60.0,0.0,547,7,6,1510,1920,1950,256000
955,0,3,No,0,Unf,935,462,Fin,1998,1632,TA,9084.0,63.0,0.0,28,5,7,935,1998,1998,176500
1588,0,3,Av,0,Unf,1588,825,None,2006,1588,Gd,10000.0,85.0,410.0,45,5,8,1588,2006,2006,227000
954,0,3,Av,483,Alq,428,576,Unf,1976,954,TA,10780.0,55.0,0.0,0,5,5,911,1976,1976,132500
816,0,2,Mn,690,Alq,126,288,Unf,1958,816,TA,8877.0,67.0,0.0,0,6,4,816,1938,1958,100000
803,557,2,No,0,Unf,803,297,None,1951,1360,Gd,7200.0,60.0,0.0,65,6,5,803,1938,1995,125500
765,600,3,No,765,Lwq,0,440,Unf,1970,1365,TA,2368.0,24.0,312.0,36,6,5,765,1970,1970,125000
1334,0,2,No,686,Alq,664,630,Rfn,1977,1334,TA,9650.0,80.0,360.0,16,5,6,1350,1977,1977,167900
1656,0,4,No,0,Unf,1656,506,Unf,1973,1656,TA,9246.0,87.0,564.0,211,5,5,1656,1973,1973,135000
693,0,2,No,0,None,693,0,None,0,693,Fa,4118.0,153.0,0.0,20,4,4,693,1941,1950,52500
920,941,3,No,700,Glq,216,492,Rfn,2002,1861,Gd,13450.0,95.0,0.0,91,5,7,916,2002,2002,200000
864,0,3,Mn,360,Rec,504,288,Rfn,1972,864,TA,9560.0,120.0,0.0,0,7,5,864,1972,1972,128500
872,0,3,No,0,Unf,858,480,Unf,1974,872,TA,8294.0,70.0,0.0,0,5,4,858,1971,1971,123000
1114,0,0,No,814,Glq,300,576,Unf,2004,1114,Gd,13695.0,66.0,0.0,78,5,6,1114,2003,2004,155000
1284,885,3,No,0,None,1284,647,Rfn,2002,2169,Gd,9375.0,69.0,149.0,87,5,8,1284,2002,2002,228500
1172,741,3,No,0,Unf,896,342,None,1929,1913,TA,7558.0,57.0,0.0,0,6,6,896,1928,1950,177000
728,728,3,No,0,Unf,728,440,Fin,2006,1456,Gd,11103.0,85.0,0.0,0,5,7,728,2006,2006,155835
960,0,2,No,250,Alq,710,308,Unf,1997,960,Fa,6000.0,50.0,0.0,0,4,4,960,1920,1950,108500
2156,0,3,No,297,Blq,1203,508,Rfn,1968,2156,TA,20781.0,69.0,0.0,80,7,7,1568,1968,2003,262500
1776,0,3,Gd,80,Glq,1652,712,Fin,2006,1776,Gd,15306.0,93.0,100.0,0,5,8,1732,2006,2007,283463
1494,0,3,Gd,1443,Glq,39,514,Rfn,1998,1494,Gd,16196.0,69.0,0.0,25,5,7,1482,1998,1998,215000
938,1215,4,No,259,Lwq,425,0,None,0,2358,TA,5250.0,50.0,0.0,54,5,8,684,1872,1987,122000
1338,1296,6,No,500,Lwq,748,968,None,1969,2634,TA,11643.0,91.0,368.0,0,5,5,1248,1969,1969,200000
858,858,4,No,319,Rec,539,490,Fin,1962,1716,TA,9247.0,70.0,318.0,84,6,6,858,1962,1962,171000
786,390,2,No,0,Unf,698,624,Unf,1999,1176,TA,6000.0,50.0,0.0,0,9,6,698,1937,2000,134900
2053,1185,4,Av,816,None,1217,666,Fin,1996,3238,Gd,14720.0,56.0,579.0,86,5,8,2033,1995,1996,410000
992,873,3,No,735,Glq,257,839,None,2000,1865,Gd,10316.0,69.0,0.0,184,5,7,992,2000,2000,235000
1222,698,4,No,0,Unf,570,487,Rfn,1968,1920,Gd,10192.0,102.0,143.0,98,6,7,570,1968,1992,170000
892,0,3,No,340,Rec,524,264,Rfn,1966,892,TA,9477.0,69.0,65.0,0,5,5,864,1966,1966,110000
1078,0,3,No,734,Glq,344,500,Fin,1971,1078,TA,12537.0,69.0,0.0,0,6,5,1078,1971,2008,149900
769,804,3,No,378,Glq,378,440,Unf,2000,1573,Gd,2117.0,69.0,216.0,32,5,6,756,2000,2000,177500
1980,0,3,Av,1447,Glq,533,770,Fin,2004,1980,Ex,16737.0,129.0,66.0,45,5,9,1980,2004,2005,315000
990,1611,4,No,0,Unf,612,621,Rfn,1998,2601,TA,9842.0,51.0,0.0,0,6,5,612,1921,1998,189000
1530,0,0,Av,1274,Alq,256,430,Fin,2005,1530,Gd,16158.0,124.0,16.0,36,5,7,1530,2005,2005,260000
1281,457,4,No,0,Unf,715,368,Unf,1920,1738,TA,12513.0,69.0,0.0,0,4,4,715,1920,2007,104900
616,796,3,No,0,Unf,616,432,Fin,2007,1412,Gd,8499.0,73.0,0.0,36,5,6,616,2006,2007,156932
520,600,2,No,0,Unf,600,480,Rfn,2005,1200,Gd,3180.0,30.0,0.0,166,5,7,600,2005,2005,144152
814,860,3,No,533,Glq,281,663,Rfn,2000,1674,Gd,7500.0,69.0,0.0,96,5,7,814,2000,2000,216000
882,908,3,No,633,Glq,240,588,Rfn,1999,1790,Gd,9179.0,68.0,158.0,88,5,7,873,1999,1999,193000
925,550,4,No,548,Alq,36,336,Rfn,1977,1475,TA,2665.0,41.0,0.0,26,6,5,757,1977,1977,127000
848,0,1,Av,685,Glq,163,420,Fin,2003,848,Gd,4435.0,69.0,170.0,0,5,6,848,2003,2004,144000
1668,0,3,Av,370,Blq,315,502,Fin,2003,1668,Gd,10635.0,48.0,171.0,262,5,8,1657,2003,2003,232000
840,534,2,No,315,Alq,420,338,Fin,1967,1374,TA,5400.0,90.0,0.0,0,6,4,840,1920,1950,105000
1661,0,3,Av,831,Blq,161,377,Rfn,1955,1661,Gd,9600.0,80.0,0.0,28,6,6,992,1955,1996,165500
1108,989,0,Av,975,Glq,133,583,Rfn,1998,2097,Gd,9750.0,75.0,0.0,170,6,7,1108,1998,1998,274300
2633,0,2,Gd,1282,Glq,1351,804,Rfn,2001,2633,Ex,11400.0,69.0,705.0,140,5,10,2633,2001,2002,466500
1026,932,3,No,0,Unf,1026,936,Fin,2005,1958,Gd,10625.0,85.0,0.0,210,5,7,1026,2005,2005,250000
1571,0,3,Gd,0,None,1571,722,Fin,2007,1571,Gd,10991.0,89.0,80.0,36,5,8,1571,2007,2007,239000
790,0,2,Mn,384,None,384,160,Unf,1925,790,TA,6292.0,52.0,0.0,141,5,6,768,1930,1950,91000
984,620,3,No,408,None,156,660,Unf,1977,1604,TA,10998.0,60.0,0.0,68,5,5,984,1941,1960,117000
483,504,2,No,309,Blq,174,264,Unf,1973,987,TA,1953.0,21.0,408.0,0,5,6,483,1973,1973,83000
754,640,3,No,0,None,384,400,Fin,2007,1394,Gd,9735.0,73.0,0.0,0,5,5,384,2006,2007,167500
864,0,2,No,203,Rec,661,200,Unf,1938,864,TA,8212.0,45.0,0.0,0,3,3,864,1914,1950,58500
2117,0,4,Mn,865,Blq,340,550,Fin,1970,2117,TA,12925.0,69.0,0.0,42,7,6,1205,1970,1970,237500
998,764,4,No,0,Unf,596,576,Unf,1989,1762,Gd,7200.0,60.0,0.0,0,7,7,596,1920,1950,157000
1416,0,3,No,0,Unf,816,576,Unf,2007,1416,Gd,25339.0,69.0,0.0,0,7,5,816,1918,2007,112000
698,560,2,Mn,204,Rec,356,280,Unf,1939,1258,TA,9060.0,60.0,0.0,0,5,6,560,1939,1950,105000
796,358,3,No,735,Blq,61,240,Unf,1922,1154,Gd,5436.0,40.0,0.0,96,8,4,796,1922,2007,125500
1392,1392,5,No,790,None,133,564,Rfn,1978,2784,Gd,16692.0,80.0,184.0,112,5,7,1392,1978,1978,250000
1664,862,5,No,168,Rec,0,216,Unf,1916,2526,Gd,8520.0,60.0,0.0,15,7,6,714,1916,1950,136000
1746,0,3,Gd,1320,Glq,426,758,Fin,2006,1746,Ex,14892.0,42.0,160.0,39,5,9,1746,2006,2007,377500
869,349,3,No,375,Alq,360,440,Unf,2003,1218,TA,6000.0,60.0,0.0,0,6,6,735,1941,1950,131000
1525,0,3,Av,1400,Glq,125,541,Rfn,2000,1525,Gd,9100.0,70.0,244.0,36,5,7,1525,2000,2000,235000
1584,0,4,No,0,Unf,1584,792,Unf,1967,1584,TA,8944.0,65.0,0.0,152,5,5,1584,1967,1967,124000
900,0,3,Av,769,Alq,95,288,Rfn,1967,900,TA,7838.0,68.0,0.0,144,5,5,864,1967,1967,123000
1221,691,3,No,0,Unf,482,672,Unf,2003,1912,TA,10800.0,60.0,0.0,25,7,6,482,1905,2000,163000
1500,0,0,Av,1070,Glq,286,648,Fin,2006,1500,Gd,4045.0,53.0,45.0,20,5,7,1356,2006,2006,246578
1133,1349,4,Gd,0,Unf,1094,642,Fin,2005,2482,Gd,12665.0,88.0,245.0,39,5,8,1094,2005,2006,281213
1687,0,3,Av,353,Blq,60,572,None,1966,1687,TA,37567.64000000022,69.0,0.0,0,5,5,747,1948,1950,160000
939,574,4,Mn,0,Unf,939,180,Unf,1933,1513,TA,6120.0,51.0,0.0,0,8,5,939,1920,2004,137500
1136,768,3,No,180,Rec,676,240,Unf,1950,1904,TA,7200.0,60.0,0.0,0,4,5,1208,1950,1982,138000
1160,448,3,No,264,Blq,712,216,Unf,1925,1608,Gd,6171.0,51.0,0.0,16,6,6,976,1925,1990,137450
950,208,3,No,0,Unf,862,208,Rfn,1929,1158,TA,6000.0,50.0,0.0,0,7,6,862,1929,1950,120000
864,729,3,No,759,Glq,80,398,None,2004,1593,TA,7415.0,62.0,0.0,75,5,6,839,2004,2004,193000
1294,0,2,Av,0,Unf,1286,662,Rfn,2006,1294,Gd,6762.0,64.0,0.0,55,5,7,1286,2006,2006,193879
1464,0,3,Gd,929,Glq,556,754,Unf,2007,1464,Gd,15256.0,49.0,84.0,160,5,8,1485,2007,2007,282922
694,0,3,No,0,Unf,672,936,Unf,1998,1214,TA,10410.0,60.0,0.0,0,4,3,672,1915,1950,105000
1646,0,2,Gd,1373,Glq,221,482,Fin,2004,1646,Gd,3842.0,44.0,174.0,53,5,8,1594,2004,2005,275000
768,0,2,Av,656,Glq,112,396,Unf,1988,768,TA,8445.0,70.0,0.0,0,7,5,768,1972,2007,133000
833,0,3,No,625,None,208,0,None,0,833,TA,8780.0,69.0,0.0,0,5,5,833,1985,1985,112000
741,622,3,No,0,None,622,528,Unf,1966,1363,TA,7740.0,60.0,0.0,0,7,4,622,1910,1950,125500
1236,857,3,No,0,Unf,791,542,Fin,1986,2093,TA,20544.0,46.0,123.0,63,6,7,791,1986,1991,215000
944,896,3,No,666,Glq,278,622,Rfn,2001,1840,Gd,12420.0,79.0,0.0,45,5,7,944,2001,2001,230000
1112,0,3,No,120,Blq,736,271,Unf,1950,1668,TA,9600.0,80.0,0.0,0,8,6,856,1950,2005,140000
1040,0,2,None,0,None,0,420,Unf,1956,1040,TA,7200.0,60.0,0.0,0,5,4,0,1949,1950,90000
1844,0,2,No,976,Glq,868,620,Fin,2005,1844,Gd,10994.0,88.0,366.0,44,5,8,1844,2005,2006,257000
1053,795,4,No,0,Unf,833,370,Unf,1922,1848,Gd,13053.0,64.0,0.0,0,7,6,833,1923,2000,207000
1569,0,1,No,988,None,398,660,None,2007,1569,Gd,3635.0,51.0,130.0,20,5,7,1386,2007,2007,175900
1246,1044,4,No,0,Unf,777,560,Unf,1971,2290,TA,11340.0,60.0,0.0,0,6,4,777,1885,1950,122500
1310,1140,3,Mn,781,Glq,503,1069,Fin,1998,2450,Gd,16545.0,69.0,731.0,126,5,8,1284,1998,1998,340000
1144,0,3,No,25,Blq,247,336,Unf,1962,1144,TA,9204.0,71.0,0.0,88,5,5,1144,1963,1963,124000
1844,0,3,Av,1110,Rec,734,540,Rfn,1969,1844,Gd,16381.0,69.0,312.0,73,5,6,1844,1969,1969,223000
708,708,3,No,404,Alq,304,776,Rfn,1968,1416,TA,11700.0,90.0,420.0,169,6,6,708,1968,1968,179900
1069,0,2,No,360,Alq,709,440,Rfn,1977,1069,TA,4043.0,53.0,0.0,55,5,6,1069,1977,1977,127500
848,0,1,Av,686,Glq,162,420,Fin,2003,848,Gd,4435.0,37.0,170.0,0,5,6,848,2003,2003,136500
1575,626,4,Av,0,None,697,432,Unf,1966,2201,Gd,19690.0,69.0,0.0,236,7,6,697,1966,1966,274970
1344,0,2,No,457,Alq,193,484,Unf,1970,1344,TA,9503.0,69.0,0.0,28,5,5,1024,1958,1983,144000
1252,0,3,No,0,Unf,1252,528,Unf,1960,1252,Gd,10721.0,80.0,243.0,39,6,6,1252,1959,1959,142000
1223,904,3,No,1000,Glq,223,525,Rfn,1994,2127,Gd,10944.0,81.0,448.0,132,5,7,1223,1994,1994,271000
1048,0,3,No,580,Blq,333,288,Unf,1962,1558,TA,10930.0,60.0,0.0,0,6,5,913,1945,1950,140000
804,0,0,No,510,Blq,278,240,Unf,1940,804,Gd,7200.0,60.0,294.0,0,7,5,788,1940,1992,119000
1440,0,3,No,678,Blq,762,467,Fin,1981,1440,Gd,12546.0,69.0,310.0,0,7,6,1440,1981,1981,182900
734,1104,4,Av,0,Unf,732,372,Fin,2005,1838,TA,21930.0,60.0,0.0,40,5,5,732,2005,2005,192140
958,0,2,No,958,Lwq,0,440,Rfn,1976,958,TA,4928.0,69.0,0.0,60,6,6,958,1976,1976,143750
968,0,4,No,0,Unf,656,216,Unf,1928,968,TA,10800.0,60.0,0.0,0,6,4,656,1927,2007,64500
962,830,3,No,0,Unf,936,451,Fin,2000,1792,TA,10261.0,93.0,318.0,0,5,6,936,2000,2000,186500
1126,0,3,No,936,Alq,190,484,Rfn,1977,1126,TA,17400.0,80.0,0.0,41,5,5,1126,1977,1977,160000
1537,0,3,No,0,None,1319,462,Rfn,1962,1537,Gd,8400.0,80.0,237.0,36,9,6,1319,1962,2005,174000
864,0,3,No,616,Alq,248,528,Unf,1974,864,TA,9000.0,60.0,0.0,0,6,4,864,1971,1971,120500
1932,0,2,Av,1336,Glq,596,774,Fin,2008,1932,Ex,12444.0,96.0,426.0,66,5,8,1932,2008,2008,394617
1236,0,2,No,600,Glq,312,923,None,1957,1236,TA,7407.0,90.0,0.0,158,7,6,912,1957,1996,149700
1040,685,3,No,315,Glq,114,550,Rfn,1979,1725,TA,11584.0,80.0,96.0,88,6,7,539,1979,1979,197000
1423,748,3,No,0,Unf,588,672,Fin,1993,2555,TA,11526.0,79.0,0.0,0,7,6,588,1922,1994,191000
848,0,1,Av,697,Glq,151,420,Rfn,2004,848,Gd,4426.0,69.0,147.0,0,5,6,848,2004,2004,149300
1026,981,3,Av,765,Glq,252,812,None,2008,2007,Ex,11003.0,85.0,160.0,52,5,10,1017,2008,2008,310000
952,0,2,No,0,Unf,952,192,Unf,1916,952,Fa,8854.0,69.0,0.0,98,6,6,952,1916,1950,121000
1422,0,3,Av,0,Unf,1422,626,Rfn,2004,1422,Gd,8500.0,63.0,106.0,60,5,7,1422,2004,2004,179600
913,0,3,Gd,187,Lwq,0,240,Unf,1990,913,TA,8400.0,70.0,0.0,0,5,6,814,1966,1966,129000
1188,0,3,No,593,None,595,312,Unf,1962,1188,TA,26142.0,69.0,189.0,39,7,5,1188,1962,1962,157900
1220,870,3,No,1079,Glq,141,556,Rfn,1995,2090,Gd,10000.0,80.0,438.0,65,5,8,1220,1995,1996,240000
796,550,2,No,0,Unf,560,384,Unf,1950,1346,TA,11767.0,70.0,0.0,24,7,4,560,1910,2000,112000
630,0,1,Av,553,Glq,77,0,None,0,630,Ex,1533.0,21.0,0.0,0,7,5,630,1970,1970,92000
896,896,4,No,0,Unf,896,0,None,0,1792,TA,9000.0,60.0,0.0,45,5,5,896,1974,1974,136000
1578,0,3,No,0,Unf,1573,840,None,2008,1578,Ex,9262.0,78.0,194.0,36,5,8,1573,2008,2009,287090
1072,0,2,Gd,547,Glq,0,525,Fin,2005,1072,TA,3675.0,35.0,80.0,28,5,5,547,2005,2005,145000
1140,0,3,No,0,Unf,1140,0,None,0,1140,TA,17217.0,90.0,0.0,56,5,5,1140,2006,2006,84500
1221,0,2,No,410,Glq,811,400,Rfn,2004,1221,Gd,7500.0,62.0,0.0,113,5,7,1221,2004,2005,185000
953,694,3,No,0,Unf,953,460,Rfn,1999,1647,TA,7917.0,62.0,0.0,40,5,6,953,1999,2000,175000
2073,0,0,No,790,Alq,589,500,Unf,1978,2073,TA,13175.0,85.0,119.0,0,6,6,1542,1978,1988,210000
1188,1152,4,No,275,Glq,877,252,Rfn,1941,2340,Gd,9042.0,66.0,0.0,60,9,7,1152,1941,2006,266500
1078,0,2,Mn,49,None,0,240,Unf,1950,1078,Gd,9717.0,68.0,0.0,0,6,5,1078,1950,1996,142125
1256,0,3,No,830,Blq,136,276,Fin,1965,1256,TA,9937.0,75.0,0.0,68,6,5,1256,1965,1965,147500
